global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,date_time
4.192,0.344,240.19,17.4,40.0,2.0,18.0,2007-02-12 12:37:00
1.896,0.0,240.88,7.8,0.0,0.0,19.0,2010-08-01 09:12:00
0.492,0.322,240.92,2.4,0.0,1.0,1.0,2010-01-05 02:30:00
0.478,0.046,245.77,1.8,0.0,0.0,0.0,2008-02-14 23:12:00
2.064,0.0,239.3,8.6,0.0,0.0,19.0,2009-09-25 21:50:00
0.362,0.114,243.55,1.4,0.0,0.0,0.0,2008-08-04 22:51:00
1.37,0.09,242.8,5.6,0.0,0.0,19.0,2009-09-22 07:39:00
0.082,0.0,242.71,0.2,0.0,0.0,1.0,2008-06-08 20:07:00
0.246,0.0,246.24,1.0,0.0,0.0,1.0,2010-10-01 02:39:00
1.47,0.19,239.34,6.2,0.0,0.0,18.0,2008-10-23 11:40:00
1.372,0.0,234.15,5.8,0.0,0.0,16.0,2007-05-16 11:39:00
0.312,0.0,248.27,1.2,0.0,0.0,1.0,2009-10-21 23:18:00
1.212,0.104,233.73,5.2,0.0,0.0,16.0,2007-09-08 08:09:00
0.31,0.0,246.16,1.2,1.0,0.0,0.0,2008-03-26 23:13:00
0.574,0.208,242.17,2.8,0.0,0.0,5.0,2008-09-14 04:20:00
1.406,0.0,246.6,5.6,0.0,0.0,19.0,2010-02-18 15:58:00
0.402,0.206,247.1,1.8,0.0,0.0,0.0,2008-03-26 16:28:00
0.334,0.134,245.23,1.4,0.0,0.0,0.0,2007-03-27 13:11:00
1.51,0.0,248.67,6.0,0.0,0.0,20.0,2009-12-15 15:55:00
1.42,0.0,242.23,5.8,0.0,0.0,19.0,2008-05-26 09:42:00
1.398,0.0,237.11,5.8,0.0,0.0,17.0,2008-03-16 12:03:00
0.26,0.098,241.94,1.2,0.0,0.0,1.0,2008-07-15 00:08:00
0.294,0.064,240.07,1.2,0.0,0.0,0.0,2007-10-10 11:12:00
0.464,0.064,241.67,2.0,0.0,0.0,0.0,2009-02-17 09:05:00
1.412,0.224,232.61,6.0,0.0,1.0,17.0,2010-03-31 11:22:00
0.298,0.238,240.85,1.6,0.0,0.0,0.0,2009-09-24 18:27:00
0.298,0.0,247.14,1.4,0.0,0.0,1.0,2010-04-03 04:29:00
2.202,0.0,237.46,9.2,0.0,0.0,18.0,2009-11-13 09:03:00
0.154,0.0,239.26,0.6,0.0,0.0,1.0,2010-06-25 05:00:00
1.308,0.116,240.92,5.4,0.0,2.0,18.0,2008-05-24 08:39:00
0.082,0.0,243.35,0.2,0.0,0.0,0.0,2008-08-20 11:43:00
2.632,0.244,235.2,11.2,0.0,1.0,17.0,2007-10-02 10:40:00
0.628,0.264,238.22,2.8,0.0,1.0,0.0,2007-09-05 23:32:00
0.702,0.31,233.67,3.2,1.0,0.0,0.0,2007-09-16 19:43:00
0.244,0.254,240.59,1.4,0.0,0.0,1.0,2008-07-08 03:49:00
1.782,0.1,238.26,7.4,0.0,2.0,17.0,2007-09-27 20:49:00
0.394,0.242,241.71,1.8,0.0,2.0,1.0,2009-06-11 23:52:00
0.22,0.0,243.42,0.8,0.0,0.0,0.0,2007-01-03 20:36:00
0.364,0.176,242.19,1.6,0.0,1.0,0.0,2010-11-22 00:52:00
5.596,0.156,237.82,24.0,60.0,0.0,0.0,2010-04-11 20:42:00
1.762,0.594,240.81,7.6,1.0,2.0,18.0,2009-05-07 19:57:00
1.714,0.182,243.61,7.0,0.0,0.0,19.0,2010-12-01 10:35:00
0.832,0.292,243.52,3.6,0.0,0.0,11.0,2008-08-18 03:40:00
0.43,0.236,246.21,2.0,0.0,0.0,1.0,2009-12-18 04:17:00
1.818,0.226,239.93,7.6,0.0,0.0,1.0,2008-05-14 19:39:00
0.244,0.1,239.82,1.0,0.0,1.0,0.0,2010-07-27 14:49:00
0.248,0.0,244.19,1.0,0.0,0.0,0.0,2009-11-03 04:36:00
3.076,0.348,241.72,12.8,0.0,40.0,0.0,2009-03-29 12:42:00
0.314,0.206,235.77,1.6,0.0,0.0,1.0,2008-05-06 18:37:00
1.438,0.244,243.12,6.0,0.0,1.0,0.0,2007-01-25 22:32:00
0.748,0.246,240.42,3.2,0.0,0.0,1.0,2008-05-25 10:32:00
0.464,0.114,243.14,2.0,0.0,0.0,0.0,2009-04-26 19:49:00
0.224,0.082,241.48,1.2,0.0,0.0,0.0,2007-01-07 23:52:00
0.312,0.058,240.65,1.2,0.0,0.0,1.0,2008-10-24 05:41:00
0.13,0.0,241.9,0.6,0.0,0.0,1.0,2009-07-13 01:11:00
1.3,0.104,234.27,5.4,1.0,0.0,17.0,2007-07-26 09:01:00
1.416,0.182,233.32,6.0,0.0,1.0,17.0,2010-11-23 08:42:00
0.638,0.096,243.75,2.6,0.0,0.0,0.0,2009-03-15 11:36:00
1.346,0.064,236.59,5.6,0.0,2.0,18.0,2008-02-09 12:03:00
0.274,0.198,236.23,1.4,0.0,1.0,0.0,2007-07-05 16:08:00
1.374,0.0,236.72,5.8,1.0,0.0,18.0,2008-03-28 08:32:00
1.826,0.096,232.39,7.8,0.0,0.0,17.0,2010-02-14 18:30:00
3.98,0.0,235.27,16.8,37.0,0.0,18.0,2008-03-10 07:59:00
0.396,0.206,241.8,1.8,0.0,0.0,0.0,2007-08-10 16:00:00
2.004,0.154,236.39,8.4,0.0,2.0,0.0,2008-03-30 20:12:00
0.302,0.112,244.32,1.2,1.0,0.0,1.0,2009-06-29 23:22:00
0.314,0.0,247.51,1.2,0.0,0.0,1.0,2010-12-02 05:42:00
0.362,0.218,241.1,1.8,0.0,2.0,1.0,2010-08-31 03:13:00
1.972,0.118,242.34,8.0,1.0,0.0,18.0,2008-01-01 21:43:00
0.306,0.0,238.91,1.4,0.0,0.0,1.0,2008-09-16 17:20:00
0.288,0.078,243.17,1.2,0.0,1.0,0.0,2008-12-30 11:10:00
1.428,0.0,241.84,5.8,0.0,0.0,18.0,2008-12-25 10:36:00
1.594,0.056,245.8,6.4,0.0,0.0,0.0,2008-03-12 19:45:00
0.358,0.056,243.55,1.6,0.0,0.0,0.0,2008-11-14 01:09:00
0.24,0.0,246.06,1.0,0.0,0.0,0.0,2007-11-25 04:24:00
0.268,0.112,241.3,1.2,0.0,1.0,1.0,2009-08-30 02:22:00
0.312,0.064,244.11,1.2,0.0,0.0,0.0,2009-02-19 04:07:00
0.27,0.0,241.55,1.0,0.0,0.0,1.0,2008-11-08 04:57:00
0.47,0.174,237.99,2.2,0.0,1.0,1.0,2009-05-23 18:12:00
0.358,0.086,242.83,1.4,0.0,0.0,1.0,2008-04-17 23:29:00
0.244,0.0,244.02,1.0,0.0,0.0,0.0,2010-03-18 03:52:00
0.186,0.0,240.57,0.8,0.0,0.0,1.0,2008-12-06 17:02:00
4.242,0.0,238.01,17.8,0.0,34.0,17.0,2007-12-19 21:49:00
2.06,0.048,241.13,9.0,0.0,0.0,18.0,2009-01-20 10:34:00
0.248,0.094,242.25,1.0,0.0,1.0,1.0,2008-09-25 00:02:00
3.082,0.138,240.63,13.4,0.0,0.0,18.0,2006-12-23 14:26:00
4.092,0.37,233.64,17.6,37.0,1.0,0.0,2007-02-18 18:12:00
0.326,0.114,244.14,1.4,0.0,0.0,0.0,2007-11-25 02:08:00
0.328,0.378,241.06,2.0,0.0,1.0,1.0,2008-08-20 13:53:00
2.468,0.236,238.93,10.8,1.0,0.0,10.0,2009-11-28 12:59:00
0.216,0.0,243.06,0.8,0.0,0.0,0.0,2009-02-26 14:38:00
0.336,0.106,241.99,1.4,0.0,2.0,0.0,2010-04-23 16:19:00
2.368,0.114,237.16,11.0,19.0,0.0,17.0,2007-01-02 10:03:00
0.256,0.0,245.4,1.0,0.0,0.0,1.0,2009-08-12 06:09:00
0.148,0.0,238.92,0.6,0.0,0.0,1.0,2008-11-09 02:41:00
1.404,0.214,239.85,5.8,0.0,1.0,18.0,2010-08-07 14:15:00
3.428,0.054,234.86,14.8,0.0,0.0,17.0,2008-01-16 21:21:00
0.33,0.124,243.46,1.4,0.0,0.0,0.0,2007-06-04 15:34:00
1.364,0.094,240.16,5.6,0.0,0.0,17.0,2007-01-02 12:02:00
4.002,0.154,239.03,16.6,0.0,4.0,18.0,2009-01-17 17:06:00
1.414,0.064,240.59,5.8,0.0,0.0,18.0,2010-02-26 04:10:00
3.398,0.054,238.06,14.2,0.0,0.0,0.0,2010-10-04 22:14:00
0.326,0.1,244.95,1.4,0.0,1.0,1.0,2009-12-14 12:17:00
0.46,0.29,246.46,2.2,0.0,2.0,1.0,2009-12-29 06:42:00
1.752,0.344,239.41,7.4,0.0,0.0,18.0,2009-05-23 19:30:00
0.184,0.152,241.31,1.0,0.0,0.0,1.0,2008-08-30 05:50:00
1.654,0.0,240.11,6.8,0.0,0.0,18.0,2008-09-13 07:36:00
0.41,0.116,246.4,1.8,0.0,1.0,1.0,2010-10-24 06:19:00
1.526,0.234,239.8,6.4,0.0,2.0,18.0,2007-11-27 12:40:00
0.286,0.09,244.79,1.2,0.0,0.0,1.0,2009-06-09 15:24:00
2.386,0.448,234.72,10.6,1.0,1.0,17.0,2007-05-06 20:28:00
0.516,0.0,240.73,2.2,0.0,0.0,0.0,2008-09-11 07:35:00
0.358,0.22,242.28,1.8,0.0,0.0,0.0,2009-02-09 18:54:00
0.438,0.1,242.54,2.0,0.0,0.0,0.0,2008-01-23 03:49:00
0.242,0.12,242.58,1.0,0.0,1.0,0.0,2008-12-05 04:16:00
2.772,0.27,233.35,11.8,0.0,2.0,0.0,2007-02-14 19:05:00
0.356,0.0,244.58,1.4,0.0,0.0,0.0,2009-11-24 04:25:00
6.58,0.076,233.8,28.0,36.0,0.0,17.0,2007-12-22 22:34:00
0.438,0.148,244.26,2.0,0.0,0.0,0.0,2009-04-14 14:10:00
1.416,0.18,243.65,5.8,0.0,1.0,19.0,2010-05-27 23:39:00
0.492,0.088,241.03,2.2,0.0,0.0,0.0,2007-12-24 23:06:00
1.592,0.068,247.16,6.4,1.0,1.0,19.0,2010-10-28 15:48:00
0.906,0.094,241.01,3.8,0.0,0.0,0.0,2008-02-15 22:51:00
0.212,0.0,246.21,0.8,0.0,0.0,0.0,2009-10-01 00:51:00
2.55,0.226,240.7,10.6,0.0,0.0,0.0,2007-03-31 02:51:00
2.476,0.068,241.77,10.4,0.0,2.0,18.0,2007-11-15 07:35:00
1.496,0.198,240.68,6.2,0.0,1.0,18.0,2010-11-10 09:44:00
0.278,0.048,242.58,1.2,0.0,0.0,0.0,2007-10-21 10:06:00
0.138,0.0,240.72,0.6,0.0,0.0,1.0,2008-06-30 05:45:00
0.214,0.0,239.15,0.8,0.0,0.0,0.0,2007-04-14 16:23:00
0.258,0.108,239.62,1.2,0.0,0.0,1.0,2008-02-06 05:24:00
0.23,0.0,243.04,1.0,0.0,0.0,0.0,2007-10-19 16:35:00
1.85,0.296,235.43,7.8,0.0,1.0,17.0,2007-09-04 20:39:00
0.496,0.22,240.56,2.2,0.0,0.0,1.0,2008-03-05 05:11:00
0.288,0.0,244.19,1.2,0.0,0.0,0.0,2009-07-04 02:58:00
1.71,0.174,239.25,7.2,0.0,1.0,18.0,2010-05-10 11:26:00
1.442,0.192,239.29,6.0,0.0,1.0,1.0,2010-08-27 20:53:00
0.154,0.12,239.76,0.8,0.0,0.0,0.0,2008-08-21 20:20:00
0.188,0.058,239.63,0.8,0.0,0.0,0.0,2007-09-22 05:51:00
0.348,0.124,246.98,1.4,0.0,0.0,1.0,2009-11-19 02:56:00
1.5,0.0,239.73,6.2,0.0,0.0,18.0,2008-04-16 09:47:00
0.17,0.052,243.39,0.8,0.0,0.0,0.0,2009-06-08 14:25:00
0.544,0.308,238.97,2.6,0.0,2.0,1.0,2009-11-27 20:47:00
0.28,0.128,243.93,1.2,0.0,0.0,0.0,2010-07-26 00:19:00
1.53,0.126,239.36,6.4,1.0,0.0,0.0,2009-09-14 21:53:00
0.356,0.11,245.56,1.4,0.0,0.0,1.0,2010-03-02 04:33:00
0.914,0.242,241.22,3.8,1.0,0.0,0.0,2007-10-06 14:54:00
0.458,0.07,239.77,1.8,1.0,0.0,0.0,2008-12-10 09:02:00
0.848,0.254,240.76,3.8,0.0,0.0,11.0,2009-08-25 14:34:00
0.292,0.0,245.69,1.4,0.0,1.0,0.0,2007-12-20 02:40:00
1.864,0.064,239.23,7.8,0.0,0.0,18.0,2008-10-10 08:06:00
0.22,0.118,237.39,1.0,0.0,0.0,0.0,2007-07-26 17:07:00
0.512,0.0,240.38,2.0,0.0,0.0,1.0,2009-08-10 18:55:00
0.252,0.0,245.28,1.0,0.0,0.0,1.0,2010-04-24 04:43:00
1.816,0.106,247.84,7.2,0.0,0.0,20.0,2010-10-29 09:40:00
1.178,0.096,236.62,5.0,0.0,0.0,1.0,2010-03-16 20:25:00
1.18,0.436,238.3,5.2,0.0,0.0,0.0,2009-05-17 12:36:00
1.406,0.0,243.47,5.8,0.0,0.0,18.0,2007-02-20 11:54:00
0.272,0.0,240.39,1.2,0.0,0.0,0.0,2007-03-09 22:34:00
0.266,0.056,243.12,1.2,0.0,0.0,0.0,2009-01-03 07:23:00
0.316,0.11,241.14,1.4,0.0,0.0,0.0,2008-02-27 08:49:00
2.798,0.372,236.03,11.8,0.0,1.0,18.0,2008-09-10 08:00:00
0.338,0.1,244.12,1.4,0.0,0.0,0.0,2010-10-31 11:12:00
0.332,0.0,246.76,1.4,0.0,0.0,1.0,2010-01-24 05:19:00
0.314,0.2,239.81,1.4,0.0,1.0,1.0,2010-07-27 07:23:00
0.254,0.092,241.48,1.2,0.0,1.0,0.0,2010-08-29 04:12:00
0.304,0.114,241.72,1.2,0.0,0.0,1.0,2009-09-26 21:27:00
0.348,0.112,242.64,1.4,0.0,0.0,0.0,2010-03-17 05:14:00
1.418,0.324,237.02,6.0,0.0,2.0,17.0,2007-06-28 09:14:00
1.158,0.0,245.26,4.6,0.0,0.0,0.0,2007-01-25 22:55:00
2.398,0.36,238.65,10.0,0.0,0.0,19.0,2008-12-09 19:22:00
0.742,0.174,237.88,3.2,0.0,0.0,0.0,2008-05-17 18:43:00
2.35,0.068,240.05,9.8,0.0,0.0,0.0,2007-08-04 04:04:00
0.702,0.116,242.87,2.8,0.0,2.0,0.0,2007-05-12 16:40:00
0.254,0.124,243.36,1.2,0.0,0.0,1.0,2010-07-21 01:46:00
3.868,0.076,234.16,16.8,1.0,28.0,18.0,2008-09-22 20:46:00
0.238,0.0,242.54,1.0,0.0,0.0,0.0,2007-02-23 17:39:00
2.89,0.08,238.12,12.2,0.0,2.0,17.0,2007-10-12 20:40:00
0.406,0.08,241.64,1.8,0.0,0.0,1.0,2009-07-18 09:08:00
0.928,0.306,240.96,4.0,0.0,0.0,12.0,2010-06-08 03:00:00
1.528,0.17,237.46,6.4,0.0,1.0,18.0,2009-05-29 08:33:00
0.232,0.0,243.11,1.0,0.0,0.0,0.0,2007-03-16 15:10:00
1.776,0.0,236.0,7.6,0.0,0.0,0.0,2008-06-01 20:20:00
0.572,0.0,249.04,2.2,0.0,0.0,0.0,2010-02-11 07:51:00
1.336,0.0,243.23,5.4,0.0,0.0,19.0,2010-01-18 01:16:00
0.25,0.112,237.82,1.2,0.0,0.0,1.0,2010-08-08 19:05:00
0.352,0.116,241.83,1.6,0.0,0.0,0.0,2007-03-18 15:36:00
0.704,0.23,243.99,3.0,0.0,0.0,1.0,2009-07-12 17:08:00
0.852,0.252,240.91,3.6,0.0,0.0,11.0,2010-06-08 02:58:00
0.274,0.0,243.03,1.2,0.0,0.0,0.0,2008-04-21 00:21:00
0.368,0.234,243.9,1.8,0.0,1.0,0.0,2010-07-06 23:36:00
3.284,0.27,238.77,13.8,0.0,0.0,18.0,2007-01-24 20:34:00
2.366,0.124,241.63,9.8,0.0,0.0,19.0,2009-01-12 07:25:00
0.384,0.186,237.9,1.8,0.0,0.0,0.0,2007-09-10 10:39:00
1.664,0.416,241.34,8.2,0.0,0.0,1.0,2009-10-29 15:54:00
0.29,0.0,232.37,1.6,0.0,0.0,1.0,2009-05-28 05:05:00
0.252,0.276,241.7,1.4,0.0,1.0,1.0,2008-11-08 19:20:00
1.398,0.046,239.89,5.8,0.0,0.0,19.0,2010-06-07 10:36:00
0.388,0.046,239.18,1.6,0.0,1.0,1.0,2010-06-14 13:57:00
0.264,0.0,238.49,1.0,0.0,0.0,1.0,2008-10-08 23:21:00
0.262,0.0,237.77,1.0,0.0,0.0,1.0,2008-10-08 21:36:00
0.324,0.14,241.37,1.4,0.0,1.0,0.0,2007-04-14 05:27:00
1.932,0.0,239.76,8.4,0.0,0.0,19.0,2009-05-09 13:48:00
0.51,0.23,241.78,2.6,0.0,1.0,0.0,2007-01-07 21:07:00
1.708,0.1,238.85,7.2,0.0,1.0,17.0,2007-09-19 07:00:00
0.386,0.212,233.96,1.8,0.0,1.0,0.0,2009-09-15 15:35:00
1.464,0.066,240.77,6.0,0.0,2.0,18.0,2008-01-28 13:39:00
0.316,0.09,240.21,1.4,0.0,0.0,0.0,2007-10-14 03:09:00
0.208,0.0,242.93,0.8,0.0,0.0,0.0,2007-10-31 05:00:00
0.394,0.236,243.13,1.8,1.0,0.0,0.0,2007-09-04 22:50:00
1.438,0.078,237.92,6.0,0.0,0.0,18.0,2008-10-17 11:21:00
2.168,0.208,237.54,9.4,0.0,0.0,9.0,2007-02-20 20:09:00
1.364,0.156,244.86,6.2,0.0,0.0,0.0,2008-10-12 06:47:00
0.222,0.0,245.03,0.8,0.0,0.0,0.0,2009-03-26 15:44:00
0.344,0.112,245.57,1.6,0.0,0.0,0.0,2009-11-22 06:06:00
1.584,0.05,244.33,6.4,0.0,0.0,0.0,2008-12-27 13:32:00
4.688,0.29,242.5,19.6,2.0,28.0,18.0,2009-01-18 14:38:00
1.312,0.192,241.59,5.4,0.0,0.0,0.0,2007-07-07 00:27:00
2.866,0.288,238.31,12.0,0.0,0.0,17.0,2007-01-19 07:11:00
1.86,0.188,233.52,8.0,0.0,0.0,17.0,2007-05-21 21:57:00
0.656,0.142,240.87,2.8,0.0,0.0,0.0,2010-01-01 09:32:00
1.154,0.424,238.72,5.2,0.0,1.0,12.0,2010-07-23 05:46:00
1.274,0.244,238.29,5.4,0.0,0.0,0.0,2010-03-14 18:38:00
1.312,0.056,233.81,5.6,0.0,0.0,17.0,2007-05-22 10:03:00
0.434,0.242,243.68,2.0,0.0,0.0,1.0,2009-07-10 02:04:00
1.276,0.088,239.1,5.4,0.0,2.0,0.0,2008-12-16 18:57:00
1.274,0.19,242.42,5.2,0.0,0.0,1.0,2010-08-07 23:02:00
0.234,0.132,240.48,1.0,0.0,0.0,1.0,2009-05-08 05:32:00
0.152,0.0,234.79,0.8,0.0,0.0,0.0,2007-09-21 10:59:00
0.304,0.088,243.48,1.2,0.0,1.0,1.0,2010-08-04 15:11:00
0.182,0.1,240.21,0.8,0.0,0.0,0.0,2007-06-13 06:04:00
0.178,0.158,243.07,0.8,0.0,0.0,1.0,2008-08-20 02:29:00
0.316,0.226,240.83,1.6,0.0,0.0,1.0,2009-07-22 13:47:00
1.34,0.144,241.61,5.4,0.0,0.0,19.0,2009-12-08 04:00:00
0.202,0.118,236.34,1.0,0.0,0.0,0.0,2007-07-30 09:44:00
3.706,0.0,238.28,15.4,38.0,0.0,18.0,2008-07-04 08:23:00
4.588,0.29,244.85,18.6,40.0,0.0,0.0,2009-07-01 19:38:00
0.556,0.052,243.51,2.8,0.0,0.0,7.0,2008-05-27 00:30:00
1.548,0.0,241.03,6.4,0.0,0.0,18.0,2010-05-27 08:24:00
1.572,0.094,243.35,6.4,1.0,1.0,18.0,2007-07-01 14:17:00
0.282,0.068,236.37,1.2,0.0,0.0,0.0,2008-02-28 08:30:00
0.362,0.124,245.01,1.6,0.0,1.0,1.0,2008-07-04 18:49:00
0.504,0.076,241.5,2.4,0.0,0.0,0.0,2008-05-31 13:08:00
0.178,0.0,238.47,0.8,0.0,0.0,0.0,2007-07-06 05:51:00
0.43,0.184,248.71,2.0,0.0,0.0,0.0,2010-02-15 05:30:00
0.294,0.094,242.19,1.2,0.0,0.0,1.0,2010-09-19 07:31:00
0.878,0.126,243.19,3.6,0.0,0.0,0.0,2007-11-30 21:17:00
2.046,0.396,238.53,8.6,0.0,0.0,29.0,2010-08-26 07:55:00
1.33,0.188,235.97,5.6,0.0,0.0,17.0,2009-06-18 10:51:00
1.43,0.056,244.86,5.8,0.0,0.0,19.0,2009-03-02 12:06:00
1.424,0.2,242.11,5.8,0.0,0.0,19.0,2010-11-06 10:13:00
0.228,0.24,240.1,1.2,0.0,1.0,0.0,2008-05-08 20:00:00
2.054,0.19,239.97,8.6,0.0,0.0,0.0,2007-04-12 20:03:00
1.194,0.066,238.85,5.0,0.0,0.0,18.0,2010-09-21 08:32:00
2.468,0.124,240.49,10.2,0.0,0.0,0.0,2007-03-31 03:43:00
1.396,0.058,238.57,5.8,0.0,1.0,18.0,2010-12-04 08:09:00
0.342,0.046,251.8,1.4,0.0,0.0,0.0,2010-04-01 16:21:00
0.164,0.0,242.41,0.6,0.0,0.0,0.0,2009-07-06 04:34:00
0.386,0.236,239.97,1.8,0.0,1.0,0.0,2007-04-13 03:03:00
5.548,0.308,239.17,23.4,0.0,0.0,17.0,2008-12-27 19:59:00
0.218,0.11,234.92,1.0,0.0,0.0,0.0,2007-07-24 12:38:00
0.784,0.202,242.11,3.4,0.0,2.0,1.0,2009-07-31 00:10:00
0.302,0.0,249.01,1.2,0.0,0.0,1.0,2010-10-26 13:46:00
0.408,0.22,246.55,1.8,0.0,0.0,1.0,2009-11-27 15:38:00
0.214,0.148,243.31,1.0,0.0,0.0,0.0,2007-08-15 16:57:00
1.204,0.074,241.9,5.0,0.0,0.0,1.0,2010-07-05 23:24:00
0.22,0.054,248.15,1.0,0.0,0.0,0.0,2009-01-20 02:57:00
0.166,0.0,242.7,0.6,0.0,0.0,1.0,2009-01-06 00:25:00
0.348,0.148,243.35,1.6,0.0,2.0,0.0,2009-06-12 03:19:00
0.418,0.216,241.32,1.8,0.0,0.0,0.0,2010-04-24 11:31:00
0.34,0.2,241.31,1.6,0.0,0.0,0.0,2010-08-07 12:46:00
1.284,0.208,234.32,5.6,0.0,14.0,0.0,2007-05-23 15:25:00
0.186,0.078,238.51,0.8,0.0,0.0,0.0,2007-10-05 05:59:00
2.378,0.536,239.18,10.4,0.0,0.0,19.0,2009-05-13 09:45:00
2.256,0.052,239.31,9.4,0.0,1.0,18.0,2009-11-02 07:07:00
1.18,0.054,233.73,5.0,0.0,0.0,17.0,2007-04-24 19:16:00
0.24,0.0,241.65,1.2,0.0,0.0,0.0,2007-06-29 15:24:00
1.828,0.098,238.92,7.6,0.0,0.0,18.0,2010-10-02 08:24:00
0.2,0.0,239.13,0.8,0.0,0.0,0.0,2007-02-11 09:24:00
0.528,0.092,241.01,2.2,0.0,0.0,0.0,2008-01-25 12:49:00
0.274,0.0,244.57,1.2,0.0,0.0,0.0,2008-12-15 00:49:00
1.974,0.08,239.04,8.2,0.0,0.0,28.0,2009-08-04 00:34:00
2.414,0.158,238.2,10.0,0.0,1.0,18.0,2010-06-03 17:10:00
0.29,0.09,240.09,1.2,0.0,0.0,0.0,2007-02-25 17:22:00
3.162,0.08,236.43,13.4,0.0,1.0,0.0,2007-12-19 20:04:00
1.468,0.072,243.38,6.0,0.0,0.0,19.0,2010-09-02 00:58:00
0.372,0.112,242.44,1.6,0.0,0.0,0.0,2010-03-03 04:16:00
2.112,0.202,240.74,8.8,0.0,1.0,18.0,2008-04-03 15:47:00
0.168,0.144,241.86,0.8,0.0,1.0,1.0,2008-08-24 09:05:00
0.326,0.224,240.93,1.6,0.0,1.0,0.0,2008-02-09 01:35:00
1.366,0.052,244.31,5.6,0.0,0.0,18.0,2009-08-01 12:46:00
1.248,0.088,236.34,5.2,0.0,2.0,18.0,2008-06-26 08:52:00
0.428,0.12,239.07,2.0,0.0,0.0,1.0,2009-01-05 11:23:00
0.26,0.122,241.62,1.2,0.0,0.0,1.0,2009-08-22 00:47:00
1.952,0.566,239.32,8.4,0.0,0.0,18.0,2008-05-04 15:52:00
2.406,0.106,237.48,10.0,1.0,2.0,17.0,2007-01-02 09:02:00
1.316,0.0,233.71,5.6,1.0,0.0,18.0,2008-06-10 01:53:00
1.8,0.138,238.18,7.6,1.0,0.0,17.0,2007-07-20 22:08:00
1.924,0.234,236.65,8.2,0.0,0.0,18.0,2010-03-05 19:44:00
2.076,0.26,238.16,8.6,2.0,1.0,17.0,2007-08-27 23:59:00
0.156,0.0,241.65,0.6,0.0,0.0,1.0,2010-07-19 02:32:00
2.824,0.162,236.68,11.8,0.0,0.0,18.0,2007-09-25 20:33:00
0.114,0.0,242.59,0.6,0.0,0.0,1.0,2008-08-20 09:35:00
0.99,0.058,242.95,4.0,0.0,0.0,0.0,2008-12-26 23:03:00
1.292,0.066,238.18,5.4,0.0,0.0,17.0,2007-05-10 13:42:00
3.722,0.0,239.47,15.6,0.0,33.0,18.0,2010-06-19 16:59:00
0.1,0.0,233.18,0.4,0.0,0.0,0.0,2007-07-29 12:25:00
0.08,0.0,240.74,0.2,0.0,0.0,1.0,2008-08-29 03:23:00
0.224,0.048,243.17,1.0,0.0,0.0,0.0,2007-11-01 13:18:00
1.494,0.188,239.33,6.2,0.0,0.0,17.0,2007-02-21 10:10:00
3.54,0.352,238.9,15.0,0.0,0.0,18.0,2009-06-12 18:47:00
0.212,0.0,243.68,1.0,0.0,0.0,0.0,2009-09-06 18:14:00
0.298,0.228,237.25,1.6,0.0,1.0,0.0,2007-09-14 11:03:00
0.712,0.242,243.33,3.0,0.0,2.0,0.0,2008-12-01 15:39:00
1.23,0.124,240.55,5.2,0.0,2.0,0.0,2008-01-06 18:09:00
0.814,0.274,238.91,3.6,0.0,0.0,1.0,2009-09-14 19:05:00
0.268,0.088,240.98,1.2,0.0,0.0,1.0,2010-06-07 22:50:00
0.114,0.0,243.15,0.6,0.0,0.0,0.0,2007-08-25 07:42:00
2.272,0.128,237.48,9.6,0.0,1.0,0.0,2007-05-02 19:37:00
4.094,0.116,236.73,17.2,0.0,37.0,17.0,2007-03-09 09:40:00
1.664,0.066,246.15,6.8,0.0,3.0,18.0,2009-07-01 12:47:00
1.422,0.104,241.51,5.8,0.0,0.0,18.0,2008-04-28 14:11:00
1.496,0.114,240.22,6.2,0.0,0.0,18.0,2007-07-13 19:38:00
1.352,0.0,243.36,5.4,0.0,0.0,18.0,2007-11-15 23:11:00
1.296,0.072,237.55,5.4,0.0,1.0,18.0,2010-04-06 11:18:00
1.868,0.074,242.19,7.6,0.0,0.0,18.0,2007-12-28 13:32:00
1.076,0.436,238.81,4.8,0.0,1.0,11.0,2010-11-10 04:46:00
1.03,0.254,240.29,6.4,0.0,1.0,1.0,2008-02-07 10:27:00
0.89,0.08,244.39,3.6,0.0,0.0,0.0,2010-01-03 18:54:00
0.646,0.064,238.68,3.0,0.0,0.0,0.0,2007-08-04 11:42:00
0.432,0.0,245.87,1.8,0.0,0.0,1.0,2010-09-03 23:04:00
1.566,0.05,237.84,6.6,0.0,0.0,18.0,2008-05-01 21:10:00
0.454,0.166,238.22,2.0,0.0,0.0,0.0,2008-09-17 19:27:00
1.518,0.068,236.43,6.4,0.0,0.0,17.0,2008-01-14 13:04:00
0.814,0.08,246.67,3.2,0.0,0.0,0.0,2007-12-23 00:26:00
0.306,0.1,242.64,1.2,0.0,0.0,0.0,2007-03-04 14:52:00
0.17,0.142,241.69,0.8,0.0,2.0,0.0,2008-08-13 05:01:00
0.46,0.292,239.44,2.2,1.0,0.0,1.0,2009-09-08 22:23:00
1.692,0.0,238.24,7.0,0.0,0.0,0.0,2006-12-27 18:47:00
1.51,0.198,239.6,6.2,0.0,0.0,1.0,2010-09-15 21:57:00
